"","web.scraper.start.url","Seat","Party","Candidate","Share","Count.1","Count.2","Count.3","Count.4","Count.5","Count.6","Count.7","Count.8","Count.9","Count.10","Count.11","Count.12","Count.13","Count.14","Count.15","Constituency","n","total_const_vote","seats","Quota","Total_Transfers","FP_Quota_pct","Trans_Quota_pct","Elected","First_Name","gender","proportion_male","proportion_female"
"358","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",2,"FF","Willie O'Dea (FF)","19.9%",9198,262,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,262,0.996965098634294,0.0283980056362454,1,"Willie","male",0.88,0.12
"359","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",4,"GP","Brian Leddin (GP)","7.0%",3252,133,153,232,1040,23,567,456,2351,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,4955,0.352482115759809,0.537069152395404,1,"Brian","male",0.99,0.01
"360","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",0,"SOL-PBP","Mary Cahillane (SOL-PBP)","1.5%",701,307,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,307,0.0759809234771299,0.0332755256882723,0,"Mary","female",0.01,0.99
"361","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",0,"Aon","Michael Ryan (Aon)","3.4%",1553,130,177,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,307,0.168328636462172,0.0332755256882723,0,"Michael","male",0.99,0.01
"362","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",0,"NAT","Rebecca Barrett (NAT)","0.7%",345,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,35,0.0373943203988727,0.00379362670713202,0,"Rebecca","female",NA,NA
"363","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",0,"LAB","Jan O'Sullivan (LAB)","5.9%",2729,109,78,160,525,25,501,540,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,1938,0.295794493821808,0.210058530240624,0,"Jan","male",0.95,0.05
"364","https://irelandelection.com/electiondetail.php?elecid=238&constitid=36&electype=1",0,"SD","Jenny Blake (SD)","3.9%",1799,188,480,183,0,0,0,0,0,0,0,0,0,0,0,"Limerick City",12,46129,4,9226,851,0.194992412746586,0.0922393236505528,0,"Jenny","female",NA,NA
"365","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"Aon","Conor O'Donoghue (Aon)","1.5%",714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,0,0.0619630304608175,0,0,"Conor","male",0.99,0.01
"366","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"GP","Claire Keating (GP)","5.4%",2503,185,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,185,0.217217738436171,0.016054846828083,0,"Claire","female",0.03,0.97
"367","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",3,"IND","Richard O'Donoghue (IND)","13.1%",6021,578,451,597,940,1733,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,4299,0.52252017703723,0.373079927102317,1,"Richard","male",0.99,0.01
"368","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"SF","Seighin O Ceallaigh (SF)","15.0%",6916,288,610,311,454,376,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,2039,0.60019092250282,0.176950446932223,0,"Seighin","male",NA,NA
"369","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"FF","Michael Collins (FF)","11.2%",5150,170,212,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,382,0.446932222511499,0.0331510891260956,0,"Michael","male",0.99,0.01
"370","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"FG","Tom Neville (FG)","12.6%",5810,160,388,407,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,955,0.504208973357633,0.0828777228152391,0,"Tom","male",0.99,0.01
"371","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",1,"FF","Niall Collins (FF)","18.3%",8436,195,254,2985,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,3434,0.732101015360583,0.298012670311551,1,"Niall","male",0.99,0.01
"372","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"IND","Robert O'Donnell (IND)","0.9%",402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,0,0.0348867482426451,0,0,"Robert","male",0.99,0.01
"373","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",2,"FG","Patrick O'Donovan (FG)","20.0%",9228,230,494,941,4659,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,6324,0.800833116375944,0.548815412652955,1,"Patrick","male",0.99,0.01
"374","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"IND","Con Cremin (IND)","0.8%",373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,0,0.0323700425236484,0,0,"Con","female",NA,NA
"375","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"NAT","Cristí­n Ní­ Mhaoldhomhnaigh (NAT)","0.5%",224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,0,0.0194393821053545,0,0,"Cristí­n","female",NA,NA
"376","https://irelandelection.com/electiondetail.php?elecid=238&constitid=37&electype=1",0,"REN","John Dalton (REN)","0.7%",313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limerick County",12,46090,3,11523,0,0.0271630651739998,0,0,"John","male",0.99,0.01
"377","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"FG","Michael Carrigy (FG)","11.2%",6334,16,48,1,22,30,83,173,274,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,647,0.561674204132305,0.0573734149153144,0,"Michael","male",0.99,0.01
"378","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"SOL-PBP","Barbara Smyth (SOL-PBP)","0.7%",411,67,5,192,50,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,314,0.0364458632615057,0.0278442848275251,0,"Barbara","female",0.02,0.98
"379","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",2,"FF","Joe Flaherty (FF)","13.6%",7666,37,52,6,27,37,151,23,237,2828,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,3398,0.679790724483462,0.301321273388312,1,"Joe","male",0.95,0.05
"380","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"IND","Frank Kilbride (IND)","0.3%",197,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,9,0.0174691850669504,0.000798084596967279,0,"Frank","male",0.99,0.01
"381","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"NAT","James Reynolds (NAT)","1.7%",983,18,19,10,51,49,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,147,0.0871685732020928,0.0130353817504655,0,"James","male",0.99,0.01
"382","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"FG","Gabrielle McFadden (FG)","2.5%",1411,5,6,3,7,7,11,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,39,0.125121929591203,0.00345836658685821,0,"Gabrielle","female",0.05,0.95
"383","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"SOL-PBP","Dom Parker (SOL-PBP)","0.4%",221,93,8,0,0,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,101,0.0195974106588632,0.00895628269929946,0,"Dom","male",0.84,0.16
"384","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"LAB","Alan Mangan (LAB)","3.4%",1904,45,8,7,26,46,43,40,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,215,0.168839230291744,0.019065354260885,0,"Alan","male",0.99,0.01
"385","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"IND","Anna Kavanagh (IND)","0.6%",334,29,34,11,0,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,74,0.029617806154119,0.00656202890839762,0,"Anna","female",0.02,0.98
"386","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",3,"FG","Peter Burke (FG)","11.7%",6617,18,10,3,14,15,54,575,1019,2709,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,4417,0.586769530903609,0.391682184978274,1,"Peter","male",0.99,0.01
"387","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"c""Boxer"", ""IND""","Kevin (Boxer) Moran (IND)","11.9%",6730,97,39,30,82,119,266,383,1483,774,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,3273,0.596789926398865,0.2902367650971,0,"Kevin","male",0.99,0.01
"388","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",4,"FF","Robert Troy (FF)","16.5%",9331,53,15,11,35,31,102,83,959,173,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,1462,0.827436374922408,0.129644408974018,1,"Robert","male",0.99,0.01
"389","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"IND","Donal Jackson (IND)","0.1%",71,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,12,0.00629600070940853,0.00106411279595637,0,"Donal","male",0.97,0.03
"390","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",0,"GP","Louise Heavin (GP)","4.1%",2325,72,13,31,47,233,59,130,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,585,0.206171854216547,0.0518754988028731,0,"Louise","female",0.03,0.97
"391","https://irelandelection.com/electiondetail.php?elecid=238&constitid=38&electype=1",1,"SF","Sorca Clarke (SF)","21.0%",11848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Longford–Westmeath",15,56383,4,11277,0,1.05063403387426,0,1,"Sorca","female",NA,NA
"392","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",1,"SF","Imelda Munster (SF)","24.3%",17203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,0,1.46060451689591,0,1,"Imelda","female",0.02,0.98
"393","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"FF","James Byrne (FF)","5.5%",3911,268,8,11,34,93,30,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,444,0.332059772457123,0.0376974019358125,0,"James","male",0.99,0.01
"394","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"IND","Albert Byrne (IND)","0.2%",145,117,11,0,0,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,128,0.0123110884700289,0.010867719476991,0,"Albert","female",NA,NA
"395","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",2,"SF","Ruairí­ í“ Murchíº (SF)","17.7%",12491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,0,1.06053659364918,0,1,"Ruairí­","female",NA,NA
"396","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"IND","Topanga Bird (IND)","0.3%",243,231,26,38,0,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,295,0.0206316861946001,0.0250466972321277,0,"Topanga","female",NA,NA
"397","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",5,"IND","Peter Fitzpatrick (IND)","8.6%",6085,430,188,31,222,615,630,178,609,1791,0,0,0,0,0,"Louth",15,70667,5,11778,4694,0.516641195449142,0.398539650195279,1,"Peter","male",0.99,0.01
"398","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",4,"FG","Fergus O'Dowd (FG)","9.0%",6380,357,9,6,23,161,44,505,2674,1123,0,0,0,0,0,"Louth",15,70667,5,11778,4902,0.54168789268127,0.41619969434539,1,"Fergus","male",0.99,0.01
"399","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"FF","Declan Breathnach (FF)","8.2%",5781,138,39,17,48,101,54,2225,368,854,0,0,0,0,0,"Louth",15,70667,5,11778,3844,0.490830361691289,0.326371200543386,0,"Declan","male",0.99,0.01
"400","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"IFP","Cathal í“ Murchíº (IFP)","0.8%",574,426,41,12,85,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,564,0.0487349295296315,0.0478858889454916,0,"Cathal","female",NA,NA
"401","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"IND","David Bradley (IND)","0.4%",256,154,7,48,0,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,209,0.021735438953982,0.0177449482085244,0,"David","male",0.99,0.01
"402","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"FG","John McGahon (FG)","6.3%",4442,74,28,5,11,46,36,96,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,296,0.377143827474953,0.0251316012905417,0,"John","male",0.99,0.01
"403","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"GP","Mark Dearey (GP)","7.7%",5418,695,150,27,146,244,995,242,580,0,0,0,0,0,0,"Louth",15,70667,5,11778,3079,0.46001018848701,0.261419595856682,0,"Mark","male",0.99,0.01
"404","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",3,"LAB","Gerald Nash (LAB)","8.2%",5824,1065,29,8,47,217,355,844,249,3021,0,0,0,0,0,"Louth",15,70667,5,11778,5835,0.494481236203091,0.495415180845644,1,"Gerald","male",0.99,0.01
"405","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"SOL-PBP","Audrey Fergus (SOL-PBP)","1.6%",1120,1197,161,23,174,353,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,1908,0.0950925454236713,0.161996943453897,0,"Audrey","female",NA,NA
"406","https://irelandelection.com/electiondetail.php?elecid=238&constitid=39&electype=1",0,"REN","Eamon Sweeney (REN)","1.1%",794,273,16,9,71,0,0,0,0,0,0,0,0,0,0,"Louth",15,70667,5,11778,369,0.0674138223807098,0.0313295975547631,0,"Eamon","male",0.98,0.02
"407","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"IND","Gerry Loftus (IND)","0.9%",574,21,75,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,96,0.0445963794576956,0.00745862792323829,0,"Gerry","male",0.93,0.07
"408","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",3,"FF","Dara Calleary (FF)","14.2%",9163,214,294,203,555,701,2506,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,4473,0.711910496464921,0.347525444798384,1,"Dara","male",0.37,0.63
"409","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",2,"SF","Rose Conway-Walsh (SF)","22.7%",14633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,0,1.13689690000777,0,1,"Rose","female",0.03,0.97
"410","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"IND","Gráinne De Barra (IND)","0.1%",84,5,30,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,35,0.0065262994328335,0.00271929143034729,0,"Gráinne","female",NA,NA
"411","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"IND","Seán Forkan (IND)","0.1%",59,4,19,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,23,0.00458394841115686,0.00178696293994251,0,"Seán","male",NA,NA
"412","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"IFP","Daithí­ í“ Fallamháin (IFP)","0.4%",246,6,27,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,33,0.0191127340532981,0.00256390334861316,0,"Daithí­","female",NA,NA
"413","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"GP","Saoirse Mchugh (GP)","6.5%",4177,144,309,755,651,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,1859,0.324528008701733,0.144433221971875,0,"Saoirse","female",NA,NA
"414","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"IND","Stephen Manning (IND)","0.1%",65,3,14,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,17,0.00505011265635926,0.00132079869474011,0,"Stephen","male",0.99,0.01
"415","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"FG","Michelle Mulherin (FG)","8.4%",5435,494,116,240,311,831,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,1992,0.422267112112501,0.154766529407194,0,"Michelle","female",0.02,0.98
"416","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",4,"FG","Alan Dillon (FG)","8.1%",5198,625,121,171,438,1095,3329,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,5779,0.403853624427006,0.448993862170772,1,"Alan","male",0.99,0.01
"417","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"LAB","Kamal Uddin (LAB)","0.4%",255,17,36,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,53,0.0198119804211017,0.00411778416595447,0,"Kamal","female",NA,NA
"418","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"Aon","Paul Lawless (Aon)","4.0%",2574,88,192,521,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,801,0.199984461191827,0.0622329267345195,0,"Paul","male",0.99,0.01
"419","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"SOL-PBP","Joe Daly (SOL-PBP)","1.1%",721,30,321,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,351,0.0560174034651542,0.02727060834434,0,"Joe","male",0.95,0.05
"420","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",1,"FG","Michael Ring (FG)","23.0%",14796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,0,1.1495610286691,0,1,"Michael","male",0.99,0.01
"421","https://irelandelection.com/electiondetail.php?elecid=238&constitid=40&electype=1",0,"FF","Lisa Chambers (FF)","9.9%",6373,274,208,207,313,988,548,0,0,0,0,0,0,0,0,"Mayo",15,64353,4,12871,2538,0.495144122445808,0.197187475720612,0,"Lisa","female",0.02,0.98
"422","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",1,"SF","Darren O'Rourke (SF)","24.4%",10223,394,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,394,0.974825975016687,0.0375703251644894,1,"Darren","male",0.99,0.01
"423","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"IND","Sharon Keogan (IND)","5.9%",2475,95,369,85,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,549,0.236006484218556,0.0523505292266616,0,"Sharon","female",0.02,0.98
"424","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",2,"FG","Helen McEntee (FG)","18.3%",7691,165,267,210,604,479,3568,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,5293,0.733384189949461,0.504720129684371,1,"Helen","female",0.02,0.98
"425","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"IND","Joe Bonner (IND)","7.0%",2934,119,187,98,699,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,1103,0.279774959473634,0.105177839229522,0,"Joe","male",0.95,0.05
"426","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"GP","Seán Mccabe (GP)","7.8%",3251,505,280,131,510,1322,548,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,3296,0.310002860684657,0.314293887670449,0,"Seán","male",NA,NA
"427","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"SOL-PBP","Andrew Keegan (SOL-PBP)","1.4%",569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,0,0.054257652331458,0,0,"Andrew","male",0.99,0.01
"428","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"WP","Seamus McDonagh (WP)","0.3%",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,0,0.012777724802136,0,0,"Seamus","male",0.99,0.01
"429","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"Aon","Emer Tóibí­n (Aon)","3.9%",1634,71,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,71,0.155811957661867,0.00677028702202727,0,"Emer","female",NA,NA
"430","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",3,"FF","Thomas Byrne (FF)","14.4%",6039,56,253,1289,585,777,623,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,3583,0.575855821493277,0.341661104224278,1,"Thomas","male",0.99,0.01
"431","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"FG","Regina Doherty (FG)","10.0%",4180,92,58,175,138,479,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,942,0.398588728902451,0.0898254982359111,0,"Regina","female",0.02,0.98
"432","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"LAB","Annie Hoey (LAB)","2.1%",874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,0,0.0833412796796033,0,0,"Annie","female",NA,NA
"433","https://irelandelection.com/electiondetail.php?elecid=238&constitid=41&electype=1",0,"FF","Deirdre Geraghty-Smith (FF)","4.6%",1941,36,70,0,0,0,0,0,0,0,0,0,0,0,0,"Meath East",12,41945,3,10487,106,0.185086297320492,0.010107752455421,0,"Deirdre","female",0.03,0.97
"434","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",1,"SF","Johnny Guirke (SF)","30.5%",12652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,0,1.21935235158057,0,1,"Johnny","male",0.99,0.01
"435","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",3,"FG","Damien English (FG)","13.2%",5499,105,909,289,1897,859,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,4059,0.52997301464919,0.391191210485736,1,"Damien","male",0.99,0.01
"436","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"FG","Sarah Reilly (FG)","4.4%",1817,80,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,80,0.17511565150347,0.00771010023130301,0,"Sarah","female",0.02,0.98
"437","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"REN","John Malone (REN)","0.5%",209,81,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,81,0.0201426368542791,0.00780647648419429,0,"John","male",0.99,0.01
"438","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"FG","Noel French (FG)","7.1%",2952,54,355,173,0,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,582,0.284502698535081,0.0560909791827294,0,"Noel","male",0.93,0.07
"439","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"GP","Seamus McMenamin (GP)","4.7%",1935,289,156,0,0,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,445,0.186488049344641,0.042887432536623,0,"Seamus","male",0.99,0.01
"440","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",2,"Aon","Peadar Tóibí­n (Aon)","17.6%",7322,927,367,459,639,1696,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,4088,0.705666923670008,0.393986121819584,1,"Peadar","male",0.98,0.02
"441","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"FF","Shane Cassells (FF)","16.2%",6742,184,191,194,333,580,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,1482,0.649768696993061,0.142829606784888,0,"Shane","male",0.89,0.11
"442","https://irelandelection.com/electiondetail.php?elecid=238&constitid=42&electype=1",0,"SD","Ronan Moore (SD)","5.7%",2376,555,114,1096,428,0,0,0,0,0,0,0,0,0,0,"Meath West",9,41504,3,10376,2193,0.228989976869699,0.211353122590594,0,"Ronan","male",0.99,0.01
"443","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",1,"IND","Michael Fitzmaurice (IND)","28.7%",13077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,0,1.14680347277032,0,1,"Michael","male",0.99,0.01
"444","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",2,"IND","Denis Naughten (IND)","18.5%",8422,635,362,1447,3817,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,6261,0.738577567306849,0.549066035253881,1,"Denis","male",0.96,0.04
"445","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"Aon","James Hope (Aon)","1.1%",504,38,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,38,0.0441988950276243,0.0033324563711304,0,"James","male",0.99,0.01
"446","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",3,"SF","Claire Kerrane (SF)","17.5%",8003,319,368,712,680,463,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,2542,0.701832851004122,0.222923791984565,1,"Claire","female",0.03,0.97
"447","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"NAT","Paul Hanley (NAT)","0.7%",319,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,12,0.0279750942734368,0.00105235464351486,0,"Paul","male",0.99,0.01
"448","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"FF","Eugene Murphy (FF)","10.8%",4945,256,180,1861,816,1146,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,4259,0.433657809348417,0.373498202227484,0,"Eugene","male",0.95,0.05
"449","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"SOL-PBP","Kenny Tynan (SOL-PBP)","0.9%",422,20,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,20,0.0370078049636061,0.00175392440585811,0,"Kenny","female",NA,NA
"450","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"FG","Aisling Dolan (FG)","12.0%",5466,169,75,452,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,696,0.479347540121021,0.0610365693238621,0,"Aisling","female",0.01,0.99
"451","https://irelandelection.com/electiondetail.php?elecid=238&constitid=44&electype=1",0,"FF","Orla Leyden (FF)","6.5%",2953,171,73,0,0,0,0,0,0,0,0,0,0,0,0,"Roscommon–Galway",11,45612,3,11403,244,0.25896693852495,0.0213978777514689,0,"Orla","female",NA,NA
