"","web.scraper.start.url","Seat","Party","Candidate","Share","Count.1","Count.2","Count.3","Count.4","Count.5","Count.6","Count.7","Count.8","Count.9","Count.10","Count.11","Count.12","Count.13","Count.14","Count.15","Constituency","n","total_const_vote","seats","Quota","Total_Transfers","FP_Quota_pct","Trans_Quota_pct","Elected","First_Name","gender","proportion_male","proportion_female","Elected_Prior_Election"
"19","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"IND","Peter O'Loughlin","0.4%",183,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,35,0.0178798241328774,0.00341963849535906,0,"Peter","male",0.99,0.01,0
"20","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"FG","Julie O'Leary","7.5%",3841,442,81,79,244,84,367,87,263,93,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,1740,0.375280898876404,0.170004885197851,0,"Julie","female",0.02,0.98,0
"21","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",4,"FG","Dara Murphy","10.3%",5264,454,28,54,157,51,158,84,119,34,2853,0,0,0,0,"Cork North–Central",14,51174,4,10235,3992,0.514313629702003,0.390034196384954,1,"Dara","male",0.37,0.63,1
"22","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",2,"SOL-PBP","Mick Barry","15.7%",8041,672,191,234,209,750,617,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,2673,0.785637518319492,0.261162677088422,1,"Mick","male",0.98,0.02,0
"23","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",1,"FF","Billy Kelleher","27.9%",14286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,0,1.39579872984856,0,1,"Billy","male",0.96,0.04,1
"24","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"WP","Ted Tynan","2.8%",1419,196,79,111,114,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,500,0.138641914997557,0.0488519785051295,0,"Ted","male",0.98,0.02,0
"25","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"SF","Thomas Gould","7.4%",3773,274,53,75,61,162,60,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,685,0.368637029799707,0.0669272105520274,0,"Thomas","male",0.99,0.01,0
"26","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"GP","Oliver Moran","3.3%",1693,243,75,97,223,159,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,797,0.165412799218368,0.0778700537371764,0,"Oliver","male",0.99,0.01,0
"27","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"REN","Paddy O'Leary","2.2%",1120,325,75,196,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,596,0.10942843185149,0.0582315583781143,0,"Paddy","male",0.95,0.05,0
"28","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",3,"SF","Jonathan O'Brien","12.2%",6231,410,113,111,74,321,202,3617,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,4848,0.608793356130923,0.473668783585735,1,"Jonathan","male",0.99,0.01,1
"29","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=5&electype=1",0,"IND","Mick Murphy","0.4%",215,50,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–Central",14,51174,4,10235,50,0.0210063507572057,0.00488519785051295,0,"Mick","male",0.98,0.02,0
"30","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"IND","John Paul O'Shea","10.3%",4814,105,114,411,279,964,1210,652,1131,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,4866,0.410051107325383,0.414480408858603,0,"John","male",0.99,0.01,0
"31","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"FG","áine Collins","13.3%",6237,60,198,190,259,247,197,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,1151,0.531260647359455,0.0980408858603066,0,"áine","female",NA,NA,1
"32","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"SF","Nigel Dennehy","6.9%",3238,96,151,148,150,473,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,1018,0.275809199318569,0.0867120954003407,0,"Nigel","male",0.99,0.01,0
"33","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"IND","Steven O'Riordan","2.9%",1361,169,198,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,367,0.115928449744463,0.0312606473594549,0,"Steven","male",0.99,0.01,0
"34","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"REN","Jason Fitzgerald","3.3%",1568,65,127,120,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,312,0.133560477001704,0.0265758091993186,0,"Jason","male",0.99,0.01,0
"35","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",2,"FF","Aindrias Moynihan","19.0%",8924,80,197,166,311,278,799,386,818,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,3035,0.760136286201022,0.258517887563884,1,"Aindrias","male",NA,NA,0
"36","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"CPPC","Shirley Griffin","0.9%",439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,0,0.0373935264054514,0,0,"Shirley","female",0.01,0.99,0
"37","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"GP","Cormac Manning","2.9%",1354,147,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,147,0.115332197614991,0.0125212947189097,0,"Cormac","male",1,0,0
"38","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"IND","Jerry O'Sullivan","1.0%",478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,0,0.0407155025553663,0,0,"Jerry","male",0.97,0.03,0
"39","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"COM","Michael O'Donnell","0.4%",185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,0,0.0157580919931857,0,0,"Michael","male",0.99,0.01,0
"40","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",0,"IA","Diarmuid O'Flynn","4.6%",2159,158,182,228,203,0,0,0,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,771,0.183901192504259,0.0656729131175468,0,"Diarmuid","male",1,0,0
"41","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",1,"FG","Michael Creed","18.9%",8869,155,150,153,239,181,331,4879,0,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,6088,0.755451448040886,0.518568994889267,1,"Michael","male",0.99,0.01,1
"42","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=6&electype=1",3,"FF","Michael Moynihan","15.6%",7332,12,30,145,239,386,244,840,701,0,0,0,0,0,0,"Cork North–West",13,46958,3,11740,2597,0.624531516183986,0.221209540034072,1,"Michael","male",0.99,0.01,1
"43","http://www.irelandelection.com/electiondetail.php?elecid=231&constitid=7&electype=1",0,"LAB","Ciarán Lynch","4.3%",2417,45,16,3,23,9,61,37,74,0,0,0,0,0,0,"Cork South–Central",15,55582,4,11117,268,0.217414770171809,0.024107223171719,0,"Ciarán","male",NA,NA,1
